frame_id,timestamp_sec,player_id,wrist_speed,forearm_angular_vel,is_visual_snap,arm,wrist_speed_px,snap_peak_frame
45,0.9,Player_Far,0.00185,1.314,0,left,1.33,
46,0.92,Player_Near,0.03374,6.558,0,right,24.3,
46,0.92,Player_Far,0.0718,0.997,0,right,51.7,
47,0.94,Player_Near,0.03281,3.492,0,right,23.62,
47,0.94,Player_Far,0.067,0.715,0,right,48.24,
48,0.96,Player_Near,0.0069,3.313,0,right,4.97,
48,0.96,Player_Far,0.00255,0.701,0,right,1.83,
49,0.98,Player_Near,0.21876,7.916,0,left,157.51,
49,0.98,Player_Far,0.00236,0.656,0,right,1.7,
50,1.0,Player_Near,0.024,1.773,0,left,17.28,
50,1.0,Player_Far,0.00201,0.445,0,right,1.45,
51,1.02,Player_Near,0.06672,16.606,0,left,48.04,
51,1.02,Player_Far,0.00147,0.445,0,left,1.06,
52,1.04,Player_Near,0.0814,5.436,0,left,58.61,
52,1.04,Player_Far,0.00204,0.511,0,right,1.47,
53,1.06,Player_Near,0.12191,9.382,0,left,87.78,
53,1.06,Player_Far,0.00182,0.402,0,right,1.31,
54,1.08,Player_Near,0.01126,7.546,0,right,8.1,
54,1.08,Player_Far,0.00174,0.729,0,right,1.26,
55,1.1,Player_Near,0.20305,17.616,0,left,146.2,
55,1.1,Player_Far,0.00088,0.172,0,right,0.63,
56,1.12,Player_Near,0.01383,21.151,0,left,9.96,
56,1.12,Player_Far,0.00055,0.307,0,right,0.39,
57,1.14,Player_Near,0.0818,31.069,0,left,58.9,
57,1.14,Player_Far,0.00136,0.745,0,right,0.98,
58,1.16,Player_Near,0.14768,29.527,0,left,106.33,
58,1.16,Player_Far,0.00148,0.751,0,right,1.07,
59,1.18,Player_Near,0.01103,12.088,0,left,7.94,
59,1.18,Player_Far,0.00318,2.364,0,right,2.29,
60,1.2,Player_Near,0.01985,13.416,0,right,14.29,
60,1.2,Player_Far,0.00347,2.972,0,right,2.5,
61,1.22,Player_Near,0.01217,7.627,0,right,8.76,
61,1.22,Player_Far,0.00396,3.133,0,right,2.85,
62,1.24,Player_Near,0.07904,4.316,0,left,56.91,
62,1.24,Player_Far,0.00386,3.133,0,right,2.78,
63,1.26,Player_Near,0.07933,8.0,0,right,57.11,
63,1.26,Player_Far,0.07013,2.754,0,right,50.49,
64,1.28,Player_Near,0.16323,9.374,0,right,117.52,
64,1.28,Player_Far,0.00455,3.633,0,right,3.27,
65,1.3,Player_Near,0.13992,6.117,0,right,100.74,
65,1.3,Player_Far,0.06917,3.188,0,right,49.8,
66,1.32,Player_Near,0.17849,4.985,0,right,128.51,
66,1.32,Player_Far,0.07039,3.588,0,right,50.68,
67,1.34,Player_Near,0.06609,7.237,0,right,47.58,
67,1.34,Player_Far,0.00603,3.524,0,right,4.34,
68,1.36,Player_Near,0.06496,4.451,0,right,46.77,
68,1.36,Player_Far,0.00454,2.359,0,right,3.27,
69,1.38,Player_Near,0.12021,4.589,0,right,86.55,
69,1.38,Player_Far,0.00417,2.354,0,right,3.0,
70,1.4,Player_Near,0.1354,2.401,0,right,97.49,
70,1.4,Player_Far,0.0035,1.774,0,right,2.52,
71,1.42,Player_Near,0.11048,4.299,0,right,79.55,
71,1.42,Player_Far,0.00499,2.456,0,right,3.59,
72,1.44,Player_Near,0.13103,5.493,0,right,94.34,
72,1.44,Player_Far,0.00475,2.531,0,right,3.42,
73,1.46,Player_Near,0.1139,4.606,0,right,82.01,
73,1.46,Player_Far,0.00432,2.15,0,right,3.11,
74,1.48,Player_Near,0.20452,5.058,0,right,147.25,
74,1.48,Player_Far,0.00348,1.578,0,right,2.5,
75,1.5,Player_Near,0.16623,3.515,0,right,119.69,
75,1.5,Player_Far,0.00657,3.26,0,right,4.73,
76,1.52,Player_Near,0.14274,5.253,0,right,102.77,
76,1.52,Player_Far,0.00428,1.632,0,right,3.08,
77,1.54,Player_Near,0.22244,3.799,0,right,160.16,
77,1.54,Player_Far,0.00548,1.618,0,right,3.94,
78,1.56,Player_Near,0.15154,6.463,0,right,109.11,
78,1.56,Player_Far,0.07027,2.467,0,right,50.6,
79,1.58,Player_Near,0.14588,6.408,0,right,105.03,
79,1.58,Player_Far,0.00835,2.954,0,right,6.01,
80,1.6,Player_Near,0.13194,4.314,0,right,95.0,
80,1.6,Player_Far,0.07609,2.356,0,right,54.78,
81,1.62,Player_Near,0.06397,3.773,0,right,46.06,
81,1.62,Player_Far,0.00561,2.13,0,right,4.04,
82,1.64,Player_Near,0.06978,11.349,0,right,50.24,
82,1.64,Player_Far,0.07464,2.565,0,right,53.74,
83,1.66,Player_Near,0.13952,11.475,0,right,100.45,
83,1.66,Player_Far,0.00649,2.955,0,right,4.67,
84,1.68,Player_Near,0.05365,11.363,0,right,38.63,
84,1.68,Player_Far,0.07353,1.483,0,right,52.94,
85,1.7,Player_Near,0.09473,8.921,0,right,68.21,
85,1.7,Player_Far,0.15575,1.658,0,right,112.14,
86,1.72,Player_Near,0.14207,15.417,0,left,102.29,
86,1.72,Player_Far,0.07009,0.358,0,right,50.46,
