frame_id,timestamp_sec,player_id,wrist_speed,forearm_angular_vel,is_visual_snap,arm,wrist_speed_px,snap_peak_frame
546,21.84,Player_Near,0.14272,47.877,0,right,102.76,
546,21.84,Player_Far,0.07662,162.284,0,right,55.16,
547,21.88,Player_Near,0.12289,47.674,0,right,88.48,
547,21.88,Player_Far,0.0471,2.073,0,right,33.91,
548,21.92,Player_Near,0.1408,1.629,0,right,101.37,
548,21.92,Player_Far,0.08979,188.935,0,right,64.65,
549,21.96,Player_Near,0.07534,29.761,0,right,54.25,
549,21.96,Player_Far,0.0634,29.941,0,right,45.65,
550,22.0,Player_Near,0.0768,18.99,0,right,55.29,
550,22.0,Player_Far,0.1696,17.232,0,left,122.11,
551,22.04,Player_Near,0.0425,13.082,0,right,30.6,
551,22.04,Player_Far,0.06939,265.123,0,left,49.96,
552,22.08,Player_Near,0.01625,54.793,0,right,11.7,
552,22.08,Player_Far,0.0504,81.626,0,left,36.29,
553,22.12,Player_Near,0.0227,63.411,0,right,16.34,
553,22.12,Player_Far,0.012,43.243,0,left,8.64,
554,22.16,Player_Near,0.05656,60.714,0,right,40.73,
554,22.16,Player_Far,0.02285,6.565,0,left,16.45,
555,22.2,Player_Near,0.04815,78.026,0,right,34.67,
555,22.2,Player_Far,0.02007,196.892,0,right,14.45,
556,22.24,Player_Near,0.12453,87.233,0,right,89.66,
556,22.24,Player_Far,0.0164,191.341,0,right,11.81,
557,22.28,Player_Near,0.07967,36.719,0,right,57.37,
557,22.28,Player_Far,0.06242,109.05,0,left,44.94,
558,22.32,Player_Near,0.16887,63.747,0,right,121.59,
558,22.32,Player_Far,0.06235,16.064,0,left,44.89,
559,22.36,Player_Near,0.20728,24.612,0,right,149.24,
559,22.36,Player_Far,0.01881,64.862,0,left,13.54,
560,22.4,Player_Near,0.09657,83.874,0,right,69.53,
560,22.4,Player_Far,0.03532,62.249,0,left,25.43,
561,22.44,Player_Near,0.18152,40.067,0,right,130.69,
561,22.44,Player_Far,0.04432,21.846,0,left,31.91,
562,22.48,Player_Near,0.03808,49.469,0,right,27.41,
562,22.48,Player_Far,0.03608,15.797,0,left,25.98,
563,22.52,Player_Near,0.05461,24.123,0,right,39.32,
563,22.52,Player_Far,0.13135,154.721,0,right,94.57,
564,22.56,Player_Near,0.13865,58.635,0,right,99.83,
564,22.56,Player_Far,0.03032,175.494,0,right,21.83,
565,22.6,Player_Near,0.02549,23.458,0,right,18.36,
565,22.6,Player_Far,0.04428,29.149,0,right,31.88,
566,22.64,Player_Near,0.03545,25.197,0,right,25.52,
566,22.64,Player_Far,0.04678,2.251,0,right,33.68,
567,22.68,Player_Near,0.02506,45.739,0,right,18.04,
567,22.68,Player_Far,0.03588,6.029,0,right,25.83,
568,22.72,Player_Near,0.10075,11.508,0,right,72.54,
568,22.72,Player_Far,0.01895,33.44,0,left,13.64,
569,22.76,Player_Near,0.09706,50.674,0,right,69.89,
569,22.76,Player_Far,0.06007,117.059,0,right,43.25,
570,22.8,Player_Near,0.18666,59.166,0,right,134.39,
570,22.8,Player_Far,0.03132,88.191,0,right,22.55,
571,22.84,Player_Near,0.04382,145.357,0,right,31.55,
571,22.84,Player_Far,0.02458,24.693,0,right,17.7,
572,22.88,Player_Near,0.17805,83.198,0,right,128.2,
572,22.88,Player_Far,0.04626,15.616,0,right,33.31,
573,22.92,Player_Near,0.09987,3.379,0,right,71.91,
573,22.92,Player_Far,0.03171,15.029,0,right,22.83,
574,22.96,Player_Near,0.04193,54.113,0,right,30.19,
574,22.96,Player_Far,0.04467,41.393,0,right,32.16,
575,23.0,Player_Near,0.06906,85.068,0,right,49.72,
575,23.0,Player_Far,0.07755,2.537,0,right,55.84,
576,23.04,Player_Near,0.05554,107.344,0,right,39.99,
576,23.04,Player_Far,0.07589,74.447,0,right,54.64,
577,23.08,Player_Near,0.06315,65.684,0,right,45.47,
577,23.08,Player_Far,0.07347,72.082,0,right,52.9,
578,23.12,Player_Near,0.04941,38.913,0,right,35.57,
578,23.12,Player_Far,0.06475,50.407,0,right,46.62,
579,23.16,Player_Near,0.0529,92.047,0,right,38.09,
579,23.16,Player_Far,0.02382,20.013,0,right,17.15,
580,23.2,Player_Near,0.02685,1.439,0,right,19.33,
580,23.2,Player_Far,0.02453,42.3,0,right,17.66,
581,23.24,Player_Near,0.05839,60.537,0,right,42.04,
581,23.24,Player_Far,0.0191,7.024,0,right,13.75,
582,23.28,Player_Near,0.06479,25.499,0,right,46.65,
582,23.28,Player_Far,0.01598,21.119,0,right,11.51,
583,23.32,Player_Near,0.08808,65.457,0,right,63.42,
583,23.32,Player_Far,0.0325,83.463,0,right,23.4,
584,23.36,Player_Near,0.19129,37.141,0,right,137.73,
584,23.36,Player_Far,0.04856,0.0,0,right,34.96,
585,23.4,Player_Near,0.13055,8.005,0,right,93.99,
585,23.4,Player_Far,0.09903,0.0,0,right,71.3,
586,23.44,Player_Near,0.22108,27.681,0,right,159.18,
586,23.44,Player_Far,0.0,0.0,0,right,0.0,
587,23.48,Player_Near,0.05254,19.014,0,right,37.83,
587,23.48,Player_Far,0.0,0.0,0,right,0.0,
588,23.52,Player_Near,0.08094,67.298,0,right,58.27,
588,23.52,Player_Far,0.0,0.0,0,right,0.0,
589,23.56,Player_Near,0.07711,16.849,0,right,55.52,
589,23.56,Player_Far,0.0,0.0,0,right,0.0,
590,23.6,Player_Near,0.05858,32.307,0,right,42.18,
590,23.6,Player_Far,0.0427,43.649,0,left,30.75,
591,23.64,Player_Near,0.07609,31.397,0,right,54.78,
591,23.64,Player_Far,0.04789,16.04,0,left,34.48,
592,23.68,Player_Near,0.11303,35.56,0,right,81.38,
592,23.68,Player_Far,0.0622,72.654,0,left,44.78,
593,23.72,Player_Near,0.07075,23.472,0,right,50.94,
593,23.72,Player_Far,0.0279,7.568,0,left,20.09,
594,23.76,Player_Near,0.10313,34.464,0,right,74.26,
594,23.76,Player_Far,0.0401,3.645,0,left,28.88,
595,23.8,Player_Near,0.07003,70.961,0,right,50.43,
595,23.8,Player_Far,0.02483,10.596,0,left,17.88,
596,23.84,Player_Near,11.00858,101.356,0,right,7926.18,
597,23.88,Player_Near,1.86777,1628.836,0,right,1344.79,
598,23.92,Player_Near,0.6794,766.003,1,right,489.17,596
599,23.96,Player_Near,1.13461,1220.561,0,right,816.92,
599,23.96,Player_Far,0.0,0.0,0,left,0.0,
600,24.0,Player_Near,1.14155,436.047,0,right,821.91,
600,24.0,Player_Far,0.0,0.0,0,left,0.0,
601,24.04,Player_Near,2.57482,3783.436,0,right,1853.87,
602,24.08,Player_Near,1.77483,2605.759,0,right,1277.88,
603,24.12,Player_Near,5.3272,3062.018,0,right,3835.58,
604,24.16,Player_Near,7.72016,65.5,0,right,5558.51,
605,24.2,Player_Near,3.04486,40.605,0,right,2192.3,
606,24.24,Player_Near,1.25538,68.743,1,right,903.87,604
607,24.28,Player_Near,2.8213,13.61,0,right,2031.34,
608,24.32,Player_Near,0.52664,7.138,0,right,379.18,
609,24.36,Player_Near,5.46024,3645.915,0,left,3931.37,
610,24.4,Player_Near,2.86322,215.157,0,left,2061.52,
611,24.44,Player_Near,2.3609,324.894,1,left,1699.85,609
612,24.48,Player_Near,1.51141,148.479,0,left,1088.21,
613,24.52,Player_Near,1.05,232.898,0,left,756.0,
614,24.56,Player_Near,2.47594,81.231,1,right,1782.68,612
615,24.6,Player_Near,0.70221,133.33,0,right,505.59,
616,24.64,Player_Near,0.98739,103.825,1,right,710.92,614
617,24.68,Player_Near,0.40014,78.704,0,right,288.1,
618,24.72,Player_Near,0.76249,5.513,0,right,548.99,
619,24.76,Player_Near,4.45252,861.857,0,right,3205.81,
620,24.8,Player_Near,2.03411,375.011,0,right,1464.56,
621,24.84,Player_Near,2.00207,512.607,1,right,1441.49,619
622,24.88,Player_Near,6.44353,1050.767,0,right,4639.34,
623,24.92,Player_Near,3.79844,338.377,0,right,2734.88,
623,24.92,Player_Far,12.14405,1029.847,0,left,8743.71,
624,24.96,Player_Near,0.9768,118.539,1,right,703.29,622
624,24.96,Player_Far,0.0,0.0,0,left,0.0,
625,25.0,Player_Near,15.62084,2445.808,0,right,11247.0,
625,25.0,Player_Far,0.0,0.0,1,left,0.0,623
626,25.04,Player_Far,0.89027,0.046,0,left,640.99,
627,25.08,Player_Far,0.39471,0.079,0,left,284.19,
628,25.12,Player_Far,0.22011,0.018,0,left,158.48,
629,25.16,Player_Far,2.78271,1.228,0,left,2003.55,
630,25.2,Player_Far,3.20924,4.274,0,left,2310.66,
631,25.24,Player_Far,0.29852,9.738,0,left,214.93,
632,25.28,Player_Near,14.25387,2337.612,0,right,10262.79,
632,25.28,Player_Far,0.0,0.0,1,left,0.0,630
633,25.32,Player_Near,14.05735,2698.809,0,right,10121.29,
633,25.32,Player_Far,0.0,0.0,0,left,0.0,
634,25.36,Player_Near,5.52843,322.698,0,right,3980.47,
634,25.36,Player_Far,0.0,0.0,0,left,0.0,
635,25.4,Player_Near,1.72983,74.768,0,right,1245.48,
635,25.4,Player_Far,0.0,0.0,0,left,0.0,
636,25.44,Player_Near,0.88624,69.029,0,right,638.09,
636,25.44,Player_Far,0.0,0.0,0,none,0.0,
637,25.48,Player_Near,0.78485,38.819,0,right,565.09,
637,25.48,Player_Far,0.0,0.0,0,none,0.0,
638,25.52,Player_Near,1.10622,0.273,0,right,796.48,
638,25.52,Player_Far,0.0,0.0,0,none,0.0,
639,25.56,Player_Near,1.79884,9.856,0,right,1295.17,
639,25.56,Player_Far,0.0,0.0,0,none,0.0,
640,25.6,Player_Near,0.7357,37.434,0,right,529.7,
640,25.6,Player_Far,0.0,0.0,0,none,0.0,
641,25.64,Player_Near,13.84554,2707.501,0,right,9968.79,
641,25.64,Player_Far,0.0,0.0,0,none,0.0,
642,25.68,Player_Far,1.77069,14.233,0,right,1274.9,
643,25.72,Player_Near,5.32607,1775.598,0,right,3834.77,
643,25.72,Player_Far,19.73669,752.665,0,right,14210.41,
644,25.76,Player_Near,22.01761,4323.352,0,right,15852.68,
644,25.76,Player_Far,0.0,0.0,0,right,0.0,
645,25.8,Player_Near,2.96266,19.165,0,right,2133.12,
645,25.8,Player_Far,0.0,0.0,1,right,0.0,643
646,25.84,Player_Near,0.0,0.0,1,right,0.0,644
646,25.84,Player_Far,0.0,0.0,0,right,0.0,
647,25.88,Player_Near,0.0,0.0,0,right,0.0,
647,25.88,Player_Far,0.0,0.0,0,right,0.0,
648,25.92,Player_Near,0.10493,1.294,0,right,75.55,
648,25.92,Player_Far,0.00291,0.178,0,left,2.1,
649,25.96,Player_Near,0.11848,56.669,0,left,85.3,
649,25.96,Player_Far,0.00501,0.776,0,right,3.61,
650,26.0,Player_Near,0.1061,145.693,0,left,76.39,
650,26.0,Player_Far,0.00678,18.67,0,right,4.88,
651,26.04,Player_Near,0.17192,274.41,0,left,123.78,
651,26.04,Player_Far,0.01829,4.071,0,right,13.17,
652,26.08,Player_Near,0.19297,283.099,0,left,138.94,
652,26.08,Player_Far,0.00376,4.588,0,right,2.7,
653,26.12,Player_Near,0.19601,143.373,0,left,141.13,
653,26.12,Player_Far,0.0329,1.014,0,left,23.69,
654,26.16,Player_Near,0.20254,203.101,0,left,145.83,
654,26.16,Player_Far,0.03763,2.794,0,left,27.1,
655,26.2,Player_Near,0.1398,100.118,0,left,100.66,
655,26.2,Player_Far,0.03407,1.256,0,left,24.53,
656,26.24,Player_Near,0.24585,159.411,0,left,177.01,
656,26.24,Player_Far,0.00226,1.522,0,left,1.63,
657,26.28,Player_Near,0.23666,236.427,0,left,170.4,
657,26.28,Player_Far,0.00128,0.685,0,left,0.92,
658,26.32,Player_Near,0.25564,122.485,0,right,184.06,
658,26.32,Player_Far,0.01548,13.248,0,left,11.14,
659,26.36,Player_Near,0.15108,102.307,0,right,108.78,
659,26.36,Player_Far,0.00053,0.137,0,left,0.38,
660,26.4,Player_Near,0.14361,27.866,0,right,103.4,
660,26.4,Player_Far,0.01303,8.53,0,right,9.38,
661,26.44,Player_Near,0.16548,71.323,0,right,119.14,
661,26.44,Player_Far,0.03445,1.298,0,left,24.8,
662,26.48,Player_Near,0.12606,33.258,0,right,90.76,
662,26.48,Player_Far,0.00542,5.641,0,left,3.9,
663,26.52,Player_Near,0.06089,39.764,0,right,43.84,
663,26.52,Player_Far,0.00017,1.611,0,left,0.12,
664,26.56,Player_Near,0.00769,46.723,0,right,5.54,
664,26.56,Player_Far,0.00017,0.531,0,left,0.12,
665,26.6,Player_Near,0.32595,314.584,0,left,234.68,
665,26.6,Player_Far,0.00043,0.769,0,left,0.31,
666,26.64,Player_Near,0.47068,453.747,0,left,338.89,
666,26.64,Player_Far,0.00415,14.308,0,right,2.98,
667,26.68,Player_Near,0.50301,342.696,0,left,362.17,
667,26.68,Player_Far,0.00114,2.776,0,right,0.82,
668,26.72,Player_Near,0.46298,219.64,0,left,333.35,
668,26.72,Player_Far,0.00052,2.285,0,right,0.37,
669,26.76,Player_Near,0.34129,162.24,0,left,245.73,
669,26.76,Player_Far,0.01205,30.387,0,right,8.68,
670,26.8,Player_Near,0.19057,96.132,0,left,137.21,
670,26.8,Player_Far,0.00527,13.108,0,right,3.79,
671,26.84,Player_Near,0.03223,175.202,0,left,23.2,
671,26.84,Player_Far,0.00789,17.423,0,right,5.68,
672,26.88,Player_Near,0.30285,55.324,0,left,218.05,
672,26.88,Player_Far,0.04702,3.546,0,left,33.85,
673,26.92,Player_Near,0.36951,350.863,0,right,266.05,
673,26.92,Player_Far,0.03073,3.884,0,left,22.13,
674,26.96,Player_Near,0.15472,38.656,0,right,111.4,
674,26.96,Player_Far,0.03651,4.19,0,left,26.29,
675,27.0,Player_Near,0.50724,36.603,0,left,365.21,
675,27.0,Player_Far,0.0338,0.623,0,left,24.34,
676,27.04,Player_Near,0.29499,25.736,0,left,212.39,
676,27.04,Player_Far,0.05169,41.906,0,right,37.22,
677,27.08,Player_Near,0.08898,44.291,0,left,64.07,
677,27.08,Player_Far,0.03104,0.014,0,right,22.35,
678,27.12,Player_Near,0.13389,96.706,0,left,96.4,
678,27.12,Player_Far,0.00114,1.146,0,right,0.82,
679,27.16,Player_Near,0.11802,216.038,0,left,84.98,
679,27.16,Player_Far,0.00053,2.438,0,right,0.38,
680,27.2,Player_Near,0.04026,137.122,0,left,28.99,
680,27.2,Player_Far,0.01478,42.462,0,right,10.64,
681,27.24,Player_Near,0.11453,47.748,0,right,82.46,
681,27.24,Player_Far,0.03446,0.786,0,left,24.81,
682,27.28,Player_Near,0.23712,111.715,0,left,170.73,
682,27.28,Player_Far,0.03262,0.483,0,left,23.49,
683,27.32,Player_Near,0.09439,26.154,0,left,67.96,
683,27.32,Player_Far,0.03472,1.409,0,left,25.0,
684,27.36,Player_Near,0.60375,53.09,0,left,434.7,
684,27.36,Player_Far,0.03484,0.198,0,left,25.08,
685,27.4,Player_Near,0.2061,127.935,0,left,148.4,
685,27.4,Player_Far,0.00133,1.635,0,left,0.96,
686,27.44,Player_Near,0.37957,17.706,0,left,273.29,
686,27.44,Player_Far,0.00648,4.469,0,left,4.67,
687,27.48,Player_Near,0.32629,416.721,0,left,234.93,
687,27.48,Player_Far,0.06672,0.169,0,left,48.04,
688,27.52,Player_Near,0.37361,143.23,0,left,269.0,
688,27.52,Player_Far,0.00124,0.591,0,left,0.89,
689,27.56,Player_Near,0.19834,0.0,0,left,142.8,
689,27.56,Player_Far,0.0599,1.824,0,left,43.13,
690,27.6,Player_Near,0.31552,0.0,0,left,227.17,
690,27.6,Player_Far,0.00652,0.076,0,left,4.69,
691,27.64,Player_Near,0.27646,0.0,0,left,199.05,
691,27.64,Player_Far,0.10922,1.447,0,left,78.64,
692,27.68,Player_Near,1.32597,359.797,0,right,954.7,
692,27.68,Player_Far,0.10323,0.338,0,left,74.33,
693,27.72,Player_Near,0.97948,272.412,0,right,705.23,
693,27.72,Player_Far,0.10906,4.462,0,left,78.52,
694,27.76,Player_Near,0.2808,79.544,1,right,202.18,692
694,27.76,Player_Far,0.03172,2.854,0,left,22.84,
695,27.8,Player_Near,1.6044,701.106,0,right,1155.17,
695,27.8,Player_Far,0.00233,1.67,0,left,1.68,
696,27.84,Player_Near,0.32021,391.394,0,right,230.55,
696,27.84,Player_Far,0.0046,5.032,0,left,3.31,
697,27.88,Player_Near,0.44944,329.481,1,right,323.6,695
697,27.88,Player_Far,0.03457,4.019,0,left,24.89,
698,27.92,Player_Near,0.19,765.709,0,right,136.8,
698,27.92,Player_Far,0.0014,3.972,0,left,1.01,
699,27.96,Player_Near,0.35297,1220.036,0,right,254.14,
699,27.96,Player_Far,0.03962,126.028,0,right,28.53,
700,28.0,Player_Near,0.5226,130.35,0,right,376.27,
700,28.0,Player_Far,0.10486,5.639,0,right,75.5,
701,28.04,Player_Near,0.1501,98.576,0,right,108.07,
701,28.04,Player_Far,0.00571,0.261,0,right,4.11,
702,28.08,Player_Near,0.43181,32.494,0,right,310.9,
702,28.08,Player_Far,0.01466,19.991,0,right,10.56,
703,28.12,Player_Near,0.24902,385.65,0,right,179.29,
703,28.12,Player_Far,0.02681,81.139,0,right,19.3,
704,28.16,Player_Near,0.48306,227.669,0,right,347.81,
704,28.16,Player_Far,0.0771,5.124,0,right,55.51,
705,28.2,Player_Near,0.4131,278.999,0,right,297.44,
705,28.2,Player_Far,0.00197,3.389,0,left,1.42,
706,28.24,Player_Near,0.16865,87.069,0,right,121.43,
706,28.24,Player_Far,0.06954,3.718,0,left,50.07,
707,28.28,Player_Near,0.05403,416.256,0,right,38.9,
707,28.28,Player_Far,0.01046,0.344,0,left,7.53,
708,28.32,Player_Near,1.07845,26.592,0,right,776.49,
708,28.32,Player_Far,0.01361,4.396,0,left,9.8,
709,28.36,Player_Near,0.0,0.0,0,right,0.0,
709,28.36,Player_Far,0.04033,67.012,0,right,29.04,
710,28.4,Player_Near,0.0,0.0,0,right,0.0,
710,28.4,Player_Far,0.00547,19.344,0,right,3.94,
711,28.44,Player_Near,0.0,0.0,0,right,0.0,
711,28.44,Player_Far,0.01675,71.753,0,right,12.06,
712,28.48,Player_Near,0.0,0.0,0,right,0.0,
712,28.48,Player_Far,0.0193,50.578,0,right,13.9,
713,28.52,Player_Near,0.19081,12.699,0,left,137.39,
713,28.52,Player_Far,0.10823,0.03,0,left,77.92,
714,28.56,Player_Near,0.0,0.0,0,left,0.0,
714,28.56,Player_Far,0.00194,0.655,0,left,1.4,
715,28.6,Player_Near,0.0,0.0,0,left,0.0,
715,28.6,Player_Far,0.00209,1.145,0,left,1.51,
716,28.64,Player_Near,0.0,0.0,0,left,0.0,
716,28.64,Player_Far,0.0034,0.615,0,left,2.45,
717,28.68,Player_Near,0.0,0.0,0,left,0.0,
717,28.68,Player_Far,0.00082,0.001,0,left,0.59,
718,28.72,Player_Near,0.0,0.0,0,none,0.0,
718,28.72,Player_Far,0.11064,85.78,0,right,79.66,
719,28.76,Player_Near,0.0,0.0,0,none,0.0,
719,28.76,Player_Far,0.0064,2.036,0,right,4.61,
720,28.8,Player_Near,0.0,0.0,0,none,0.0,
720,28.8,Player_Far,0.00789,14.093,0,right,5.68,
721,28.84,Player_Near,0.0,0.0,0,none,0.0,
721,28.84,Player_Far,0.03117,27.299,0,right,22.44,
722,28.88,Player_Near,0.0,0.0,0,none,0.0,
722,28.88,Player_Far,0.04324,2.012,0,right,31.13,
723,28.92,Player_Near,0.0,0.0,0,none,0.0,
723,28.92,Player_Far,0.00813,32.338,0,right,5.85,
724,28.96,Player_Near,0.0,0.0,0,none,0.0,
724,28.96,Player_Far,0.03357,0.934,0,right,24.17,
725,29.0,Player_Near,0.52847,589.112,0,left,380.5,
725,29.0,Player_Far,0.00353,3.847,0,right,2.54,
726,29.04,Player_Near,0.09814,2511.178,0,left,70.66,
726,29.04,Player_Far,0.06296,13.432,0,left,45.33,
727,29.08,Player_Near,0.31282,194.764,0,left,225.23,
727,29.08,Player_Far,0.13659,12.787,0,left,98.35,
728,29.12,Player_Near,0.29021,64.622,0,left,208.95,
728,29.12,Player_Far,0.03745,2.434,0,left,26.96,
729,29.16,Player_Near,0.24954,185.41,0,left,179.67,
729,29.16,Player_Far,0.02759,6.164,0,left,19.86,
730,29.2,Player_Near,0.06724,1276.68,0,left,48.41,
730,29.2,Player_Far,0.03097,16.22,0,left,22.3,
731,29.24,Player_Near,0.03516,1093.755,0,left,25.32,
731,29.24,Player_Far,0.03611,17.937,0,left,26.0,
732,29.28,Player_Near,0.03603,72.122,0,left,25.94,
732,29.28,Player_Far,0.00408,9.831,0,left,2.94,
733,29.32,Player_Near,0.07516,619.568,0,left,54.12,
733,29.32,Player_Far,0.0009,8.144,0,left,0.65,
734,29.36,Player_Near,0.21529,387.213,0,left,155.01,
734,29.36,Player_Far,0.00646,0.619,0,left,4.65,
735,29.4,Player_Near,0.44993,524.898,0,left,323.95,
735,29.4,Player_Far,0.00154,5.371,0,left,1.11,
736,29.44,Player_Near,0.21085,202.441,0,left,151.81,
736,29.44,Player_Far,0.0,0.0,0,right,0.0,
737,29.48,Player_Near,0.51983,770.975,0,left,374.28,
737,29.48,Player_Far,0.0,0.0,0,right,0.0,
738,29.52,Player_Near,0.40066,2748.092,0,left,288.47,
738,29.52,Player_Far,0.0,0.0,0,right,0.0,
739,29.56,Player_Near,0.32054,536.27,0,left,230.79,
739,29.56,Player_Far,0.0,0.0,0,right,0.0,
740,29.6,Player_Near,0.18475,216.059,0,left,133.02,
740,29.6,Player_Far,0.0354,0.259,0,left,25.49,
741,29.64,Player_Near,0.19658,107.684,0,left,141.53,
741,29.64,Player_Far,0.02857,1.719,0,left,20.57,
742,29.68,Player_Near,0.0836,178.467,0,left,60.19,
742,29.68,Player_Far,0.03612,5.76,0,left,26.0,
743,29.72,Player_Near,0.03291,177.722,0,left,23.7,
743,29.72,Player_Far,0.03563,2.03,0,left,25.65,
744,29.76,Player_Near,0.11686,59.551,0,left,84.14,
744,29.76,Player_Far,0.00088,1.87,0,left,0.63,
745,29.8,Player_Near,0.0095,134.05,0,left,6.84,
745,29.8,Player_Far,0.00082,2.358,0,left,0.59,
746,29.84,Player_Near,0.06506,73.067,0,left,46.84,
746,29.84,Player_Far,0.0005,1.499,0,left,0.36,
747,29.88,Player_Near,0.0606,73.054,0,left,43.63,
747,29.88,Player_Far,0.00079,2.05,0,left,0.57,
748,29.92,Player_Near,0.1799,104.109,0,left,129.53,
748,29.92,Player_Far,0.02916,4.592,0,left,20.99,
749,29.96,Player_Near,0.0,0.0,0,left,0.0,
749,29.96,Player_Far,0.03133,23.201,0,right,22.55,
750,30.0,Player_Near,0.0,0.0,0,left,0.0,
750,30.0,Player_Far,0.00737,21.81,0,right,5.31,
751,30.04,Player_Near,0.0,0.0,0,left,0.0,
751,30.04,Player_Far,0.06279,4.473,0,left,45.21,
752,30.08,Player_Near,0.0,0.0,0,left,0.0,
752,30.08,Player_Far,0.03542,4.351,0,left,25.51,
753,30.12,Player_Near,0.0,0.0,0,none,0.0,
753,30.12,Player_Far,0.00685,11.15,0,left,4.93,
754,30.16,Player_Near,0.0,0.0,0,none,0.0,
754,30.16,Player_Far,0.01448,12.574,0,left,10.43,
755,30.2,Player_Near,0.0,0.0,0,none,0.0,
755,30.2,Player_Far,0.00631,11.261,0,left,4.55,
756,30.24,Player_Near,0.0,0.0,0,none,0.0,
756,30.24,Player_Far,0.01641,51.7,0,right,11.81,
757,30.28,Player_Near,0.0,0.0,0,none,0.0,
757,30.28,Player_Far,0.01131,41.482,0,right,8.14,
758,30.32,Player_Near,0.0,0.0,0,none,0.0,
758,30.32,Player_Far,0.01012,23.061,0,right,7.29,
759,30.36,Player_Near,0.0,0.0,0,none,0.0,
759,30.36,Player_Far,0.0678,0.897,0,left,48.82,
760,30.4,Player_Near,0.0,0.0,0,none,0.0,
760,30.4,Player_Far,0.00176,0.213,0,left,1.27,
761,30.44,Player_Near,0.0,0.0,0,none,0.0,
761,30.44,Player_Far,0.06187,12.135,0,left,44.55,
762,30.48,Player_Near,0.0,0.0,0,none,0.0,
762,30.48,Player_Far,0.06942,1.883,0,right,49.98,
763,30.52,Player_Near,0.0,0.0,0,none,0.0,
763,30.52,Player_Far,0.05876,37.858,0,right,42.31,
764,30.56,Player_Near,0.0,0.0,0,none,0.0,
764,30.56,Player_Far,0.01564,72.348,0,right,11.26,
765,30.6,Player_Near,0.0,0.0,0,none,0.0,
765,30.6,Player_Far,0.05699,43.944,0,right,41.03,
766,30.64,Player_Near,0.0,0.0,0,none,0.0,
766,30.64,Player_Far,0.0482,4.144,0,right,34.7,
767,30.68,Player_Near,0.0,0.0,0,none,0.0,
767,30.68,Player_Far,0.00274,1.156,0,right,1.97,
768,30.72,Player_Near,0.0,0.0,0,none,0.0,
768,30.72,Player_Far,0.00349,12.0,0,right,2.51,
769,30.76,Player_Near,0.0,0.0,0,none,0.0,
769,30.76,Player_Far,0.00344,14.65,0,right,2.47,
770,30.8,Player_Near,0.0,0.0,0,none,0.0,
770,30.8,Player_Far,0.00279,1.154,0,right,2.01,
771,30.84,Player_Near,0.0,0.0,0,none,0.0,
771,30.84,Player_Far,0.00574,29.794,0,right,4.13,
772,30.88,Player_Near,0.0,0.0,0,none,0.0,
772,30.88,Player_Far,0.00095,3.569,0,right,0.68,
773,30.92,Player_Near,0.0,0.0,0,none,0.0,
773,30.92,Player_Far,0.07047,15.068,0,right,50.74,
774,30.96,Player_Near,0.0,0.0,0,none,0.0,
774,30.96,Player_Far,0.07022,5.169,0,right,50.56,
775,31.0,Player_Near,0.0,0.0,0,none,0.0,
775,31.0,Player_Far,0.03602,79.157,0,right,25.93,
776,31.04,Player_Near,0.0,0.0,0,none,0.0,
776,31.04,Player_Far,0.00394,22.769,0,right,2.84,
777,31.08,Player_Near,0.0,0.0,0,none,0.0,
777,31.08,Player_Far,0.03296,21.381,0,right,23.73,
778,31.12,Player_Near,0.0,0.0,0,none,0.0,
778,31.12,Player_Far,0.03876,46.003,0,right,27.91,
779,31.16,Player_Near,0.0,0.0,0,none,0.0,
779,31.16,Player_Far,0.01416,8.615,0,left,10.2,
780,31.2,Player_Near,0.0,0.0,0,none,0.0,
780,31.2,Player_Far,0.01165,59.019,0,left,8.39,
781,31.24,Player_Near,0.0,0.0,0,none,0.0,
781,31.24,Player_Far,0.0557,3.454,0,left,40.11,
782,31.28,Player_Near,0.0,0.0,0,none,0.0,
782,31.28,Player_Far,0.03535,1.113,0,left,25.45,
783,31.32,Player_Near,0.0,0.0,0,none,0.0,
783,31.32,Player_Far,0.02793,54.074,0,left,20.11,
784,31.36,Player_Near,0.0,0.0,0,none,0.0,
784,31.36,Player_Far,0.04456,12.033,0,left,32.09,
785,31.4,Player_Near,0.0,0.0,0,none,0.0,
785,31.4,Player_Far,0.0584,2.134,0,right,42.05,
786,31.44,Player_Near,0.0,0.0,0,none,0.0,
786,31.44,Player_Far,0.08597,1.309,0,right,61.9,
787,31.48,Player_Near,0.0,0.0,0,none,0.0,
787,31.48,Player_Far,0.07868,8.012,0,right,56.65,
788,31.52,Player_Near,0.0,0.0,0,none,0.0,
788,31.52,Player_Far,0.02467,21.529,0,right,17.76,
789,31.56,Player_Near,0.0,0.0,0,none,0.0,
789,31.56,Player_Far,0.075,53.967,0,right,54.0,
790,31.6,Player_Near,0.0,0.0,0,none,0.0,
790,31.6,Player_Far,0.01067,14.084,0,right,7.68,
791,31.64,Player_Near,0.0,0.0,0,none,0.0,
791,31.64,Player_Far,0.02021,44.403,0,left,14.55,
792,31.68,Player_Near,0.0,0.0,0,none,0.0,
792,31.68,Player_Far,0.0185,51.44,0,left,13.32,
793,31.72,Player_Near,0.0,0.0,0,none,0.0,
793,31.72,Player_Far,0.01017,2.484,0,left,7.32,
794,31.76,Player_Near,0.0,0.0,0,none,0.0,
